"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Department of Homeland Security","Agency Overall","2022","16 U.S.C. § 470hh","Hornbostel v. U.S. Dep’t of the
Interior, 305 F. Supp. 2d 21, 29-
30 (D.D.C. 2003), summary
affirmance granted, No. 03-
5257, 2004 WL 1900562 (D.C.
Cir. Aug. 25, 2004); Starkey v.
U.S. Dep’t of the Interior, 238
F. Supp. 2d 1188, 1192-94
(S.D. Cal. 2002). 
","Information pertaining to the nature and location of certain archaeological resources","12"
"Department of Homeland Security","Agency Overall","2022","18 U.S.C. § 1343","United States v. Glanzer, 521 F.2d 11 (1975)","Fraud by wire, radio, or television","2"
"Department of Homeland Security","Agency Overall","2022","18 U.S.C. §§ 2510, et seq. ","Payne v. DOJ, No. 96-30840, slip
op. at 5-6 (5th Cir. July 11,
1997); Lam Lek
Chong v. DEA, 929 F.2d 729,
733 (D.C. Cir. 1991).
","Wiretap requests and the contents of any wire, oral, or electronic communication obtained through wiretaps","2"
"Department of Homeland Security","Agency Overall","2022","18 U.S.C. § 3509(d) ","Corley v. DOJ, 998 F.3d 981,
982-85 (D.C. Cir. 2021). ","Certain records containing identifying information pertaining to children involved in criminal proceedings","3"
"Department of Homeland Security","Agency Overall","2022","26 U.S.C. §§ 6103, 6105 ","Nosal v. IRS, 523 F. Supp. 3d
72, 79 (D.D.C. 2021); Church
of Scientology v. IRS, 484 U.S.
9, 15 (1987) (26 U.S.C.
§ 6103); Elec. Priv. Info. Ctr. v.
IRS, 910 F.3d 1232, 1237 (D.C.
Cir. 2018); Leonard v. U.S.
Dep’of Treasury, 590 F. App’x.
141, 143-44 (3d Cir. 2014) (per
curiam); Pac. Fisheries, Inc. v.
IRS, 395 F. App’x. 438, 440
(9th Cir. 2010) (unpublished
disposition) (26 U.S.C.
§§ 6103, 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information ","60"
"Department of Homeland Security","Agency Overall","2022","31 U.S.C. § 5319 ","Yunes v. DOJ, 263 F. Supp. 3d
82, 87 (D.D.C. 2017)); Council
on Am.-Islamic Rels., Cal. v.
FBI, 749 F. Supp. 2d 1104,
1117 (S.D. Cal. 2010); Berger
v. IRS, 487 F. Supp. 2d 482,
496-97 (D.N.J. 2007), affd on
other grounds, 288 F. App’x
829 (3d Cir. 2008). ","Reports pertaining to monetary instruments transactions filed under subchapter II of chapter 53 of title 31 and records of those reports","30"
"Department of Homeland Security","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","18"
"Department of Homeland Security","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))* ","Legal & Safety Employer Research, Inc. v. U.S. Dep’t of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","8"
"Department of Homeland Security","Agency Overall","2022","49 U.S.C. § 114 (r) (formerly at 49 U.S.C. § 114 (s))","Magassa v. TSA, No. 19-01953,
2022 WL 971207, at *5 (D.D.C
Mar. 31, 2022); Skurow v.
DHS, 892 F. Supp. 2d 319, 329-
30 (D.D.C. 2012); Gordon v.
FBI, 390 F. Supp. 2d 897, 900
(N.D. Cal. 2004).","Information obtained or developed in carrying out security under the authority of the Aviation and Transportation Security Act or under chapter 449 of this title","18536"
"Department of Homeland Security","Agency Overall","2022","50 U.S.C. § 3024(i)(1) (formerly at 50 U.S.C. § 403-1(i)(1)) ","CIA v. Sims, 471 U.S. 159, 167 (1985). ","Intelligence sources and methods","8"
"Department of Homeland Security","Agency Overall","2022","50 U.S.C. § 3507 (formerly at 50 U.S.C. § 403g)","Assassination Archives & Rsch. Ctr. v. CIA, No. 18-5280, 2019 WL 691517 (D.C. Cir. Feb. 15, 2019) (per curiam); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff’d on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: “the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency”","1"
"Department of Homeland Security","Agency Overall","2022","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Sorin v. DOJ, No. 18-99, 2018 WL 6431027 (2d Cir. Dec. 6, 2018) (per curium); Widi v. McNeil, No. 12-CV-00188, 2016 WL 4394724, at *23 (D. Me. Aug 16, 2016); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O’Connor v. U.S. Dep’t of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records that would reveal some secret aspect pertaining to grand jury proceedings","28"
"Department of Homeland Security","Agency Overall","2022","7 U.S.C. § 136i-1(b) (Federal Insecticide, Fungicide, and Rodenticide Act)","Doe v. Veneman, 380 F.3d 807,
817 (5th Cir. 2004). ","Pesticide Record Keeping","1"
"Department of Homeland Security","Agency Overall","2022","15 U.S.C. 3710a(c)","Pub. Citizen Health Rsch. Grp.
v. NIH, 209 F. Supp. 2d 37, 43,
51 (D.D.C. 2002); DeLorme
Pub. Co., Inc. v. NOAA, 917 F.
Supp. 867, 871-72 (D. Me.
1996), appeal dismissed per
stipulation, No. 96-1601 (1st
Cir. July 8, 1996). ","“[T]rade secrets or
commercial or financial
information that is
privileged or confidential,
under the meaning of
section 552(b)(4) of Title 5,
which is obtained in the
conduct of research or as a
result of activities under
this chapter,” which
pertains to cooperative
research and development
agreements for the purpose
of technological and
industrial innovation","1"
"Department of Homeland Security","Agency Overall","2022","8 U.S.C. § 1367(a)(2)","N/A","Information which relates to an alien who is the beneficiary of an application for relief under paragraph (15)(T), (15)(U), or (51) of section 101(a) of the Immigration and Nationality Act [8 U.S.C. § 1101(a)(15)(T), (U), (51)] or section 240A(b)(2) of such Act [8 U.S.C. § 1229b(b)(2)]","2"
"Office of the Intellectual Property Enforcement Coordinator","Agency Overall","2022","N/A","N/A","N/A","0"
"Office of Government Ethics","Agency Overall","2022","5 U.S.C. app. § 105","N/A","Financial disclosure reports and applications to inspect financial disclosure reports","6"
"Federal Mine Safety and Health Review Commission","Agency Overall","2022","FMSHRC","N/A","N/A","0"
"National Railroad Passenger Corporation","Agency Overall","2022","N/A","N/A","N/A","0"
"Federal Labor Relations Authority","Agency Overall","2022","N/A","N/A","N/A","0"
